CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,EDAD_COCHE,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones,Edad Cliente,Tiempo,COMBO_ZONA_TIEMPO
34133,8,6,1,2,1,0,0,0,1,8,0,0,0,1.0,0,3,0,2.21,1903,0,0,1,65,0.0,0.3375342465753425
34152,8,6,1,2,1,0,0,1,1,4,1,0,0,0.0,0,3,0,2.17,1903,0,0,1,71,0.0,0.0
34174,8,6,1,2,1,2,0,1,1,8,1,0,0,0.3333333333333333,0,2,1,2.13,2799,0,0,2,66,0.0,0.11251141552511415
34181,8,6,1,2,1,3,3,1,1,38,1,0,0,1.0,0,3,0,2.08,1903,0,0,1,66,0.0,0.3375342465753425
34200,8,6,1,2,1,2,3,0,1,31,1,0,0,0.3333333333333333,0,3,1,1.97,2799,0,0,1,42,0.0,0.11251141552511415
34221,8,6,1,2,1,2,0,1,1,4,1,0,0,0.3333333333333333,0,3,0,2.01,2799,0,0,1,30,0.0,0.11251141552511415
34223,8,6,1,2,1,2,0,1,1,47,1,0,0,0.3333333333333333,0,3,0,2.12,5026,0,1,2,27,0.5,0.46922374429223745
34269,8,6,1,2,1,2,0,1,1,29,1,0,0,1.0,0,3,0,2.09,2799,0,0,2,28,0.0,0.3375342465753425
34276,8,6,1,2,1,2,0,1,1,36,0,0,1,0.0,0,0,0,1.76,2648,0,0,1,22,0.0,0.0
34283,8,6,1,2,1,0,0,1,1,18,1,0,0,1.0,0,0,0,1.93,1903,0,0,1,59,0.0,0.3375342465753425
34321,8,6,1,2,1,2,0,0,1,26,1,0,1,0.0,0,3,0,1.8,3682,0,1,1,64,0.35714285714285715,0.2547945205479452
34333,8,6,1,2,1,0,0,0,1,49,0,0,0,0.3333333333333333,0,3,0,1.77,1903,0,0,1,25,0.0,0.11251141552511415
34376,8,6,1,2,1,0,0,1,1,31,0,0,0,0.3333333333333333,0,3,0,2.0,1903,0,0,1,25,0.0,0.11251141552511415
34401,8,6,1,2,1,0,3,1,1,31,1,0,0,0.3333333333333333,0,3,0,2.05,3682,0,1,2,68,0.35714285714285715,0.3673059360730594
34416,8,6,1,2,1,3,0,1,1,48,0,0,0,0.3333333333333333,0,3,0,1.93,1903,0,0,2,52,0.0,0.11251141552511415
34446,8,6,1,2,1,2,0,0,1,47,1,0,0,0.3333333333333333,0,3,0,2.01,2799,0,0,0,64,0.0,0.11251141552511415
34461,8,6,1,2,1,0,3,0,1,31,1,0,0,0.0,0,3,1,2.0,3682,0,0,2,71,0.0,0.0
34494,8,6,1,2,1,2,0,1,1,35,0,0,1,0.3333333333333333,0,3,0,1.76,2648,0,0,0,27,0.0,0.11251141552511415
34546,8,6,1,2,1,3,0,1,1,47,0,0,0,0.0,0,2,1,1.83,1903,0,0,1,67,0.0,0.0
34570,8,6,1,2,1,0,0,0,2,31,0,0,0,0.3333333333333333,0,3,0,1.8,1903,0,0,1,24,0.0,0.11251141552511415
34608,8,6,1,2,1,3,0,1,1,44,0,0,0,0.0,0,3,0,1.83,1903,0,0,2,49,0.0,0.0
34693,8,6,1,2,1,0,0,1,1,26,0,0,0,0.3333333333333333,0,1,0,1.92,1903,0,0,1,48,0.0,0.11251141552511415
34694,8,6,1,2,1,3,0,1,1,31,0,0,0,1.0,1,3,0,1.88,2854,31563,1,0,52,0.35714285714285715,0.5923287671232877
34698,8,6,1,2,1,2,0,1,1,8,1,0,1,1.0,0,3,0,1.78,2648,0,1,1,43,0.2857142857142857,0.5413698630136986
34725,8,6,1,2,1,0,0,1,1,20,0,0,0,1.0,0,3,0,1.87,1903,0,1,2,41,0.21428571428571427,0.4904109589041095
34734,8,6,1,2,1,2,0,1,1,13,1,0,1,0.0,0,3,0,1.87,1903,0,0,1,29,0.0,0.0
34775,8,6,1,2,1,2,0,1,1,32,1,0,1,0.0,0,3,1,1.84,1903,0,0,1,64,0.0,0.0
34788,8,6,1,2,1,0,0,1,1,31,0,0,0,1.0,0,3,0,1.78,1903,0,1,1,68,0.21428571428571427,0.4904109589041095
34854,8,6,1,2,1,0,0,1,1,19,0,0,0,0.0,0,3,0,1.76,1903,0,0,1,61,0.0,0.0
34874,8,6,1,2,1,2,0,0,1,21,1,0,1,0.0,0,3,0,1.79,2854,0,1,2,25,0.2857142857142857,0.20383561643835618
34879,8,6,1,2,1,2,0,1,1,8,0,0,1,0.3333333333333333,0,3,0,1.8,3972,0,1,1,39,0.42857142857142855,0.4182648401826484
34884,8,6,1,2,1,0,0,1,1,32,1,0,0,0.3333333333333333,0,3,0,1.8,1903,0,0,1,57,0.0,0.11251141552511415
34887,8,6,1,2,1,2,0,0,1,34,0,0,1,0.3333333333333333,0,3,0,1.76,2648,0,0,1,67,0.0,0.11251141552511415
34901,8,6,1,2,1,0,0,1,1,8,0,0,0,1.0,0,0,0,1.76,1903,0,0,2,63,0.0,0.3375342465753425
34911,8,6,1,2,1,2,0,1,1,49,0,0,1,0.3333333333333333,0,3,0,1.81,2648,0,0,0,48,0.0,0.11251141552511415
34915,8,6,1,2,1,2,0,1,1,31,0,0,1,1.0,0,3,0,1.79,2648,0,1,2,41,0.2857142857142857,0.5413698630136986
34934,8,6,1,2,1,0,0,1,1,31,0,0,0,0.3333333333333333,0,3,0,1.8,1903,0,0,1,48,0.0,0.11251141552511415
35034,8,6,1,2,0,0,0,0,2,2,0,1,0,0.3333333333333333,0,0,1,5.19,828,19365,1,4,58,0.42857142857142855,0.4182648401826484
35042,8,6,1,2,0,0,0,1,1,7,0,1,0,0.3333333333333333,0,2,1,5.37,751,14989,0,4,40,0.0,0.11251141552511415
35043,8,6,1,2,0,0,0,1,1,51,1,0,0,0.3333333333333333,1,0,0,5.38,0,16169,0,3,56,0.0,0.11251141552511415
35052,8,6,1,2,0,0,0,0,1,31,0,1,0,0.3333333333333333,0,2,1,5.28,0,13576,0,4,61,0.0,0.11251141552511415
35071,8,6,1,2,0,0,0,1,1,8,1,0,0,1.0,1,2,1,5.2,0,16513,1,4,59,0.35714285714285715,0.5923287671232877
35084,8,6,1,2,0,0,0,1,1,31,1,0,0,0.3333333333333333,1,0,0,4.83,0,19289,0,2,55,0.0,0.11251141552511415
35085,8,6,1,2,0,0,0,1,1,29,0,1,0,0.0,1,0,0,4.76,0,15218,0,3,46,0.0,0.0
35113,8,6,1,2,0,0,0,1,1,31,0,1,0,0.3333333333333333,1,0,0,4.67,0,10448,0,2,59,0.0,0.11251141552511415
35169,8,6,1,2,0,3,0,1,1,19,0,1,0,1.0,1,2,1,4.52,1098,11303,0,4,44,0.0,0.3375342465753425
35214,8,6,1,2,0,0,1,0,1,31,1,0,0,1.0,1,0,1,4.04,1098,18277,0,4,45,0.0,0.3375342465753425
35218,8,6,1,2,0,2,0,1,1,8,0,1,0,1.0,1,0,0,4.2,2184,20360,0,3,21,0.0,0.3375342465753425
35227,8,6,1,2,0,3,0,1,1,49,0,1,0,0.3333333333333333,1,2,1,4.21,1098,16565,0,2,55,0.0,0.11251141552511415
35270,8,6,1,2,0,2,0,1,1,34,1,0,0,1.0,1,0,0,3.56,4372,30525,0,3,45,0.0,0.3375342465753425
35272,8,6,1,2,0,2,0,1,1,8,1,0,0,0.3333333333333333,1,0,0,3.9,2915,15384,0,2,59,0.0,0.11251141552511415
35278,8,6,1,2,0,3,0,0,1,46,0,1,0,0.0,1,2,1,3.5,1829,19065,0,2,49,0.0,0.0
35283,8,6,1,2,0,0,0,0,1,31,1,0,0,1.0,1,2,1,3.87,3571,13135,0,2,62,0.0,0.3375342465753425
35288,8,6,1,2,0,0,0,0,1,3,0,1,0,0.3333333333333333,1,2,1,3.92,1829,15143,0,4,42,0.0,0.11251141552511415
35293,8,6,1,2,0,2,0,1,1,31,1,0,0,1.0,1,2,1,3.92,2915,22989,0,2,57,0.0,0.3375342465753425
35305,8,6,1,2,0,0,0,1,1,7,1,0,0,0.3333333333333333,1,0,1,3.86,1829,17866,0,2,48,0.0,0.11251141552511415
35318,8,6,1,2,0,2,0,1,1,8,1,0,0,1.0,1,0,0,3.76,2915,17772,0,2,62,0.0,0.3375342465753425
35319,8,6,1,2,0,2,0,1,1,8,1,0,0,1.0,1,2,1,3.79,2915,25474,1,3,39,0.7142857142857143,0.8471232876712329
35320,8,6,1,2,0,3,0,1,1,8,0,0,0,1.0,1,2,1,3.71,1829,14937,0,2,60,0.0,0.3375342465753425
35335,8,6,1,2,0,1,0,1,0,8,1,0,0,0.0,1,0,0,3.31,3571,67303,1,2,52,0.42857142857142855,0.30575342465753425
35339,8,6,1,2,0,2,0,1,1,8,1,0,0,0.0,1,1,0,3.79,2915,17948,0,3,42,0.0,0.0
35373,8,6,1,2,0,3,0,1,1,48,0,0,0,1.0,1,0,0,3.73,2743,30874,1,3,45,0.35714285714285715,0.5923287671232877
35375,8,6,1,2,0,2,0,1,1,8,1,0,0,0.0,1,1,0,3.71,2915,25150,0,2,47,0.0,0.0
35429,8,6,1,2,0,3,0,1,1,31,1,0,0,1.0,1,1,1,3.41,1829,25149,1,2,61,0.5714285714285714,0.7452054794520548
35442,8,6,1,2,0,0,0,1,1,31,0,0,0,0.3333333333333333,1,2,1,3.37,1829,19632,0,2,52,0.0,0.11251141552511415
35448,8,6,1,2,0,3,0,1,1,19,1,0,0,0.0,1,2,1,3.41,3571,18735,1,3,52,0.6428571428571429,0.45863013698630145
35449,8,6,1,2,0,2,0,1,0,8,1,0,0,1.0,1,2,1,3.38,2915,7503,0,3,56,0.0,0.3375342465753425
35453,8,6,1,2,0,0,0,1,1,31,0,1,0,1.0,1,2,1,3.37,1829,24770,1,3,50,0.5714285714285714,0.7452054794520548
35471,8,6,1,2,0,1,0,1,1,8,1,0,0,0.0,1,2,1,3.23,1829,9165,0,2,60,0.0,0.0
35482,8,6,1,2,0,0,3,0,1,8,0,0,0,0.3333333333333333,1,2,1,2.99,1829,22414,0,1,62,0.0,0.11251141552511415
35493,8,6,1,2,0,2,0,1,2,30,1,0,0,1.0,1,0,0,3.26,2727,19846,1,3,48,0.5714285714285714,0.7452054794520548
35509,8,6,1,2,0,0,0,1,1,26,0,1,0,1.0,1,2,1,3.24,1829,18527,1,2,50,0.5,0.6942465753424658
35517,8,6,1,2,0,0,3,0,1,47,0,0,0,1.0,1,1,0,3.22,1829,12114,0,2,62,0.0,0.3375342465753425
35519,8,6,1,2,0,2,0,1,1,8,1,0,0,1.0,1,0,0,3.22,2727,22512,1,1,41,0.6428571428571429,0.796164383561644
35521,8,6,1,2,0,2,0,0,1,18,1,1,0,1.0,1,2,1,3.19,4918,37677,0,4,52,0.0,0.3375342465753425
35536,8,6,1,2,0,0,0,0,1,31,0,1,0,0.3333333333333333,1,1,0,2.94,1829,19295,0,2,39,0.0,0.11251141552511415
35549,8,6,1,2,0,2,0,0,1,44,0,0,0,0.3333333333333333,1,3,0,2.84,1829,13272,0,2,60,0.0,0.11251141552511415
35565,8,6,1,2,0,3,3,1,1,16,0,0,0,0.3333333333333333,1,2,1,2.85,1829,22363,0,2,59,0.0,0.11251141552511415
35567,8,6,1,2,0,0,0,1,1,0,0,0,0,0.3333333333333333,1,2,1,3.0,1829,15407,0,3,49,0.0,0.11251141552511415
35583,8,6,1,2,0,3,0,1,1,31,0,0,0,1.0,1,1,0,2.95,1829,20424,0,2,56,0.0,0.3375342465753425
35589,8,6,1,2,0,3,0,1,1,32,0,0,0,0.3333333333333333,1,0,0,2.91,1829,9571,0,2,39,0.0,0.11251141552511415
35601,8,6,1,2,0,0,0,1,1,31,0,0,0,1.0,1,0,0,2.95,1829,12734,1,2,42,0.42857142857142855,0.6432876712328767
35609,8,6,1,2,0,0,0,0,1,47,0,0,0,1.0,1,0,0,2.94,3669,10497,0,1,59,0.0,0.3375342465753425
35612,8,6,1,2,0,3,0,1,1,51,1,0,0,1.0,0,1,0,2.95,3571,0,1,2,49,0.35714285714285715,0.5923287671232877
35615,8,6,1,2,0,0,3,1,1,8,0,0,0,1.0,1,2,1,2.94,1829,26000,0,2,47,0.0,0.3375342465753425
35632,8,6,1,2,0,3,0,1,1,49,0,0,0,0.3333333333333333,1,2,1,2.81,1829,7384,0,2,52,0.0,0.11251141552511415
35676,8,6,1,2,0,2,0,1,1,49,1,0,0,0.0,0,2,1,2.76,2727,0,0,1,41,0.0,0.0
35683,8,6,1,2,0,3,0,1,1,29,1,0,0,0.0,1,2,1,2.76,1829,12464,0,2,40,0.0,0.0
35717,8,6,1,2,0,2,0,0,1,8,1,0,0,1.0,1,3,0,2.6,2727,12534,1,2,62,0.5,0.6942465753424658
35757,8,6,1,2,0,2,0,1,0,16,1,0,0,0.0,1,2,1,2.52,2727,28597,0,1,58,0.0,0.0
35775,8,6,1,2,0,2,0,1,1,49,1,0,0,0.3333333333333333,1,3,0,2.51,2727,18919,0,2,27,0.0,0.11251141552511415
35777,8,6,1,2,0,0,0,1,1,8,0,0,0,1.0,1,3,1,2.22,1829,12696,1,2,37,0.42857142857142855,0.6432876712328767
35823,8,6,1,2,0,0,0,1,1,31,0,0,0,0.3333333333333333,1,2,1,2.45,1829,17616,0,2,53,0.0,0.11251141552511415
35877,8,6,1,2,0,0,0,1,1,44,1,0,0,0.0,1,2,1,2.19,2743,30323,0,0,55,0.0,0.0
35889,8,6,1,2,0,0,0,0,1,42,0,0,0,0.3333333333333333,0,3,0,2.19,1829,0,0,1,31,0.0,0.11251141552511415
35898,8,6,1,2,0,0,0,1,1,29,0,0,0,1.0,0,3,0,2.29,1829,0,0,1,62,0.0,0.3375342465753425
35929,8,6,1,2,0,2,0,0,1,8,1,0,0,1.0,0,2,1,2.13,2727,0,0,1,64,0.0,0.3375342465753425
35956,8,6,1,2,0,2,0,1,1,29,1,0,1,0.0,0,3,0,2.0,1829,0,0,1,28,0.0,0.0
35959,8,6,1,2,0,3,0,1,1,44,1,0,0,0.3333333333333333,0,3,0,2.1,1829,0,0,2,57,0.0,0.11251141552511415
36001,8,6,1,2,0,2,3,0,2,21,1,0,0,0.0,0,3,0,1.93,2727,0,0,1,63,0.0,0.0
36005,8,6,1,2,0,2,0,1,1,44,1,0,1,1.0,0,3,0,1.88,1829,0,1,1,40,0.21428571428571427,0.4904109589041095
36012,8,6,1,2,0,2,0,1,1,31,1,0,0,1.0,0,3,0,1.93,2727,0,1,0,23,0.2857142857142857,0.5413698630136986
36014,8,6,1,2,0,0,0,1,1,31,0,0,0,0.3333333333333333,0,3,0,1.93,1829,0,0,2,66,0.0,0.11251141552511415
36061,8,6,1,2,0,2,0,1,1,21,0,0,1,0.0,0,3,0,1.83,2574,0,0,1,56,0.0,0.0
36064,8,6,1,2,0,2,0,1,1,8,1,0,1,1.0,0,3,0,1.8,1829,0,1,0,22,0.21428571428571427,0.4904109589041095
36087,8,6,1,2,0,2,3,1,1,47,1,0,1,0.3333333333333333,0,3,0,1.76,2574,0,1,1,45,0.2857142857142857,0.3163470319634703
36112,8,6,0,0,1,2,1,1,1,49,1,0,0,0.0,0,3,0,2.17,2727,0,0,1,45,0.0,0.0
36128,8,6,0,0,1,3,0,1,1,31,0,0,0,0.3333333333333333,1,3,0,2.54,1829,12706,0,2,56,0.0,0.11251141552511415
36137,8,6,0,0,1,3,0,1,1,2,0,0,0,0.0,1,3,1,2.58,1829,21754,0,2,21,0.0,0.0
36142,8,6,0,0,1,3,0,1,1,31,0,0,0,1.0,1,3,1,2.57,1829,12200,1,2,43,0.42857142857142855,0.6432876712328767
36167,8,6,0,0,1,3,0,1,1,21,0,0,0,0.0,1,3,0,2.6,1829,17852,0,1,50,0.0,0.0
36174,8,6,0,0,1,0,0,0,1,31,0,0,0,1.0,1,3,0,2.27,1829,15249,1,1,49,0.42857142857142855,0.6432876712328767
36182,8,6,0,0,1,2,0,1,1,8,1,0,0,0.3333333333333333,1,3,0,2.57,3095,12220,0,2,37,0.0,0.11251141552511415
36208,8,6,0,0,1,2,0,1,1,21,1,0,0,0.3333333333333333,1,3,0,2.58,2727,15294,0,2,50,0.0,0.11251141552511415
36218,8,6,0,0,1,3,0,0,1,51,0,0,0,0.3333333333333333,1,3,0,2.62,1829,8250,0,2,55,0.0,0.11251141552511415
36244,8,6,0,0,1,0,0,1,1,8,1,0,0,1.0,1,3,1,2.53,3571,12616,1,1,60,0.5714285714285714,0.7452054794520548
36269,8,6,0,0,1,0,2,1,1,18,1,0,0,1.0,0,3,0,2.14,1829,0,1,2,66,0.21428571428571427,0.4904109589041095
36290,8,6,0,0,1,3,0,1,1,48,0,0,0,1.0,1,3,0,2.53,1829,15334,0,2,45,0.0,0.3375342465753425
36309,8,6,0,0,1,2,0,1,1,12,1,0,0,0.0,0,3,0,2.51,2727,0,0,1,46,0.0,0.0
36310,8,6,0,0,1,0,0,1,1,8,1,0,0,1.0,1,2,1,2.51,3571,23856,0,1,58,0.0,0.3375342465753425
36320,8,6,0,0,1,3,0,1,1,51,0,0,0,0.0,1,3,0,2.48,1829,7574,0,1,40,0.0,0.0
36329,8,6,0,0,1,0,0,1,1,2,0,0,0,0.0,1,3,0,2.45,1829,13414,0,2,48,0.0,0.0
36354,8,6,0,0,1,3,0,0,1,32,0,0,0,0.3333333333333333,1,3,0,2.46,1829,11959,0,1,50,0.0,0.11251141552511415
36356,8,6,0,0,1,2,0,1,1,34,1,0,1,1.0,0,3,0,2.19,1829,0,1,1,22,0.21428571428571427,0.4904109589041095
36403,8,6,0,0,1,3,0,1,1,31,0,0,0,0.3333333333333333,0,3,0,2.22,1829,0,0,1,62,0.0,0.11251141552511415
36432,8,6,0,0,1,0,0,0,2,3,1,0,0,1.0,1,2,1,2.44,3571,13045,0,1,41,0.0,0.3375342465753425
36461,8,6,0,0,1,2,3,1,1,8,1,0,1,0.3333333333333333,0,3,0,2.33,1829,0,1,1,44,0.21428571428571427,0.2653881278538813
36470,8,6,0,0,1,2,0,1,1,49,1,0,0,0.0,1,2,1,2.39,2727,9238,0,2,45,0.0,0.0
36482,8,6,0,0,1,0,0,0,1,8,1,0,0,0.3333333333333333,1,3,1,2.4,3571,8878,1,1,37,0.5,0.46922374429223745
36495,8,6,0,0,1,0,0,1,1,19,0,0,0,1.0,1,3,0,2.37,1829,7642,0,1,51,0.0,0.3375342465753425
36510,8,6,0,0,1,2,0,1,1,7,1,0,1,1.0,0,3,0,2.29,3571,0,1,1,24,0.35714285714285715,0.5923287671232877
36522,8,6,0,0,1,2,3,1,1,31,1,0,0,0.3333333333333333,1,3,0,2.35,4090,30776,1,0,50,0.42857142857142855,0.4182648401826484
36534,8,6,0,0,1,0,0,1,1,31,1,0,0,0.3333333333333333,1,3,0,2.35,3571,20305,1,1,41,0.6428571428571429,0.5711415525114155
36548,8,6,0,0,1,0,0,1,2,31,0,0,0,1.0,1,3,0,2.34,1829,15003,1,1,39,0.42857142857142855,0.6432876712328767
36551,8,6,0,0,1,2,1,1,1,8,1,0,1,0.3333333333333333,1,3,0,2.37,1829,16059,1,2,54,0.5,0.46922374429223745
36564,8,6,0,0,1,0,0,1,1,32,0,0,0,0.3333333333333333,1,3,0,2.35,1829,19830,0,2,64,0.0,0.11251141552511415
36578,8,6,0,0,1,0,0,1,1,20,0,0,0,1.0,1,2,1,2.33,1829,5985,0,2,54,0.0,0.3375342465753425
36593,8,6,0,0,1,2,0,1,1,29,1,0,0,0.3333333333333333,0,3,0,2.1,2727,0,0,2,53,0.0,0.11251141552511415
36600,8,6,0,0,1,0,0,1,1,31,0,0,0,1.0,1,3,0,2.32,1829,12864,1,1,58,0.42857142857142855,0.6432876712328767
36639,8,6,0,0,1,0,0,1,1,51,1,0,0,0.3333333333333333,1,3,0,2.31,1829,11362,0,2,40,0.0,0.11251141552511415
36672,8,6,0,0,1,2,0,1,1,49,1,0,0,0.0,0,3,0,2.21,2727,0,0,1,34,0.0,0.0
36686,8,6,0,0,1,2,0,1,1,13,1,0,0,0.0,0,3,0,2.11,2727,0,0,2,51,0.0,0.0
36780,8,6,0,0,1,0,3,0,1,31,0,0,0,1.0,0,3,0,2.06,1829,0,1,1,64,0.21428571428571427,0.4904109589041095
36807,8,6,0,0,1,0,0,1,1,8,0,0,0,0.0,0,3,0,2.1,1829,0,0,0,60,0.0,0.0
36840,8,6,0,0,1,2,0,1,1,0,1,0,0,1.0,0,3,0,2.06,2727,0,0,2,24,0.0,0.3375342465753425
36916,8,6,0,0,1,2,0,1,1,8,1,0,0,0.3333333333333333,0,3,0,2.01,2727,0,0,1,21,0.0,0.11251141552511415
36985,8,6,0,0,1,2,0,1,1,31,1,0,1,0.3333333333333333,0,3,0,1.96,1829,0,1,1,59,0.21428571428571427,0.2653881278538813
36999,8,6,0,0,1,3,0,1,1,8,0,0,0,1.0,0,3,0,1.91,1829,0,1,1,31,0.21428571428571427,0.4904109589041095
37003,8,6,0,0,1,2,0,1,1,8,1,0,0,0.3333333333333333,0,3,0,1.9,4918,0,1,0,33,0.42857142857142855,0.4182648401826484
37008,8,6,0,0,1,3,0,1,1,21,0,0,0,0.0,0,3,0,1.79,1829,0,0,1,30,0.0,0.0
37025,8,6,0,0,1,2,3,1,1,48,1,0,0,0.3333333333333333,0,3,0,1.92,2727,0,0,1,69,0.0,0.11251141552511415
37040,8,6,0,0,1,0,0,0,1,34,0,0,0,1.0,0,3,0,1.89,1829,0,0,1,21,0.0,0.3375342465753425
37066,8,6,0,0,1,0,0,0,1,31,0,0,0,1.0,0,3,0,1.93,1829,0,0,1,57,0.0,0.3375342465753425
37074,8,6,0,0,1,2,0,1,1,8,1,0,1,1.0,0,3,0,1.85,1829,0,1,1,55,0.21428571428571427,0.4904109589041095
37083,8,6,0,0,1,0,0,0,1,31,0,0,0,1.0,0,3,0,1.83,1829,0,1,2,68,0.21428571428571427,0.4904109589041095
37089,8,6,0,0,1,2,0,1,1,51,0,0,1,0.3333333333333333,0,3,0,1.77,2574,0,0,2,49,0.0,0.11251141552511415
37091,8,6,0,0,1,2,0,0,1,40,0,0,1,0.0,0,3,0,1.89,2758,0,0,1,65,0.0,0.0
37092,8,6,0,0,1,3,0,1,1,31,0,0,0,0.3333333333333333,0,3,0,1.85,1829,0,0,1,63,0.0,0.11251141552511415
37182,8,6,0,0,1,0,0,1,1,31,0,0,0,0.3333333333333333,0,3,0,1.83,1829,0,0,1,48,0.0,0.11251141552511415
37187,8,6,0,0,1,2,0,0,1,44,0,0,1,0.3333333333333333,0,3,0,1.8,2574,0,0,1,66,0.0,0.11251141552511415
37226,8,6,0,0,1,0,3,1,1,47,0,0,0,0.0,0,3,0,1.76,1829,0,0,0,70,0.0,0.0
37227,8,6,0,0,1,2,0,0,1,21,0,0,1,1.0,0,3,0,1.78,2574,0,1,0,51,0.2857142857142857,0.5413698630136986
37254,8,6,0,0,1,0,0,1,1,32,1,0,0,0.3333333333333333,0,3,0,1.79,1829,0,0,1,32,0.0,0.11251141552511415
37255,8,6,0,0,1,3,0,1,1,35,1,0,0,0.0,0,3,0,1.77,3571,0,1,1,31,0.35714285714285715,0.2547945205479452
37269,8,6,0,0,1,2,0,1,1,51,0,0,1,0.3333333333333333,0,3,0,1.77,2574,0,0,1,67,0.0,0.11251141552511415
37360,8,6,0,0,1,0,0,1,1,44,0,1,0,0.3333333333333333,1,2,1,5.12,751,14535,0,3,38,0.0,0.11251141552511415
37400,8,6,0,0,0,0,0,1,1,9,1,1,0,0.3333333333333333,1,1,0,5.46,751,4947,0,4,43,0.0,0.11251141552511415
37414,8,6,0,0,0,0,0,0,1,8,1,0,0,1.0,1,2,1,5.34,828,12614,1,3,58,0.35714285714285715,0.5923287671232877
37417,8,6,0,0,0,1,0,1,1,8,0,1,0,0.3333333333333333,0,2,1,5.54,751,10672,0,4,62,0.0,0.11251141552511415
37418,8,6,0,0,0,0,0,1,1,51,1,1,0,1.0,1,0,1,5.53,751,26593,0,2,60,0.0,0.3375342465753425
37468,8,6,0,0,0,2,0,1,1,17,1,0,0,1.0,1,3,0,3.47,5200,8344,1,2,37,0.5714285714285714,0.7452054794520548
37523,8,6,1,2,1,0,0,0,1,8,1,0,0,0.3333333333333333,1,1,0,5.17,0,16444,0,2,48,0.0,0.11251141552511415
37604,8,6,1,2,1,0,0,1,1,31,1,0,0,1.0,1,0,1,4.7,828,25267,0,2,55,0.0,0.3375342465753425
37610,8,6,1,2,1,0,3,0,1,31,0,0,0,1.0,1,1,0,4.86,0,24381,1,4,51,0.42857142857142855,0.6432876712328767
37623,8,6,1,2,1,2,0,0,2,31,0,0,0,0.3333333333333333,1,0,0,4.63,0,26536,0,2,40,0.0,0.11251141552511415
37631,8,6,1,2,1,0,0,1,1,0,0,0,0,0.0,1,2,1,4.54,1098,28384,0,2,43,0.0,0.0
37642,8,6,1,2,1,0,0,1,1,8,1,0,0,1.0,1,2,1,4.67,0,22816,0,3,42,0.0,0.3375342465753425
37675,8,6,1,2,1,3,0,1,1,35,0,0,0,1.0,0,2,1,4.52,1098,15383,1,3,59,0.42857142857142855,0.6432876712328767
37697,8,6,1,2,1,0,0,0,1,2,1,1,0,0.3333333333333333,1,1,0,4.5,2476,15314,1,3,40,0.5,0.46922374429223745
37716,8,6,1,2,1,0,0,1,1,29,1,0,0,1.0,1,2,1,4.38,1098,15574,0,4,52,0.0,0.3375342465753425
37729,8,6,1,2,1,1,3,1,1,44,0,1,0,0.3333333333333333,1,1,0,4.24,1098,9390,0,4,56,0.0,0.11251141552511415
37733,8,6,1,2,1,3,0,0,1,51,0,0,0,1.0,1,2,1,4.27,1098,15787,0,4,39,0.0,0.3375342465753425
37760,8,6,1,2,1,2,0,1,1,8,0,0,0,1.0,1,0,1,4.0,4104,20047,0,4,59,0.0,0.3375342465753425
